"GICS.Sector","ref.date","avg_cum_return"
"Consumer Discretionary",2020-09-24,0.0398538302619854
"Consumer Discretionary",2020-09-25,0.0525075136312089
"Consumer Discretionary",2020-09-28,0.0780159474260207
"Consumer Discretionary",2020-09-29,0.0692597845480254
"Consumer Discretionary",2020-09-30,0.0810803880273708
"Consumer Discretionary",2020-10-01,0.0991483622092009
"Consumer Discretionary",2020-10-02,0.0925090994104054
"Consumer Discretionary",2020-10-05,0.105646868426636
"Consumer Discretionary",2020-10-06,0.0866597556185214
"Consumer Discretionary",2020-10-07,0.108464776598491
"Consumer Discretionary",2020-10-08,0.121922794270326
"Consumer Discretionary",2020-10-09,0.128308814013279
"Consumer Discretionary",2020-10-12,0.135852536052324
"Consumer Discretionary",2020-10-13,0.136244401025883
"Consumer Discretionary",2020-10-14,0.134790312025228
"Consumer Discretionary",2020-10-15,0.139579746759437
"Consumer Discretionary",2020-10-16,0.134460889780813
"Consumer Discretionary",2020-10-19,0.117501091424861
"Consumer Discretionary",2020-10-20,0.12320158511756
"Consumer Discretionary",2020-10-21,0.114585738918231
"Consumer Discretionary",2020-10-22,0.117356387383244
"Consumer Discretionary",2020-10-23,0.130618103884603
"Consumer Discretionary",2020-10-26,0.10356880803499
"Consumer Discretionary",2020-10-27,0.094571293569271
"Consumer Discretionary",2020-10-28,0.0632150228211872
"Consumer Discretionary",2020-10-29,0.0724026855078948
"Consumer Discretionary",2020-10-30,0.0548915803063703
"Consumer Discretionary",2020-11-02,0.0723180962946046
"Consumer Discretionary",2020-11-03,0.10082145389369
"Consumer Discretionary",2020-11-04,0.115170849800167
"Consumer Discretionary",2020-11-05,0.141281997649445
"Consumer Discretionary",2020-11-06,0.133433755698823
"Consumer Discretionary",2020-11-09,0.142671733891608
"Consumer Discretionary",2020-11-10,0.145727544683175
"Consumer Discretionary",2020-11-11,0.14956722105787
"Consumer Discretionary",2020-11-12,0.129267381828921
"Consumer Discretionary",2020-11-13,0.151772228005804
"Consumer Discretionary",2020-11-16,0.169385928595161
"Consumer Discretionary",2020-11-17,0.175281290945376
"Consumer Discretionary",2020-11-18,0.180496722333443
"Consumer Discretionary",2020-11-19,0.190321949826806
"Consumer Discretionary",2020-11-20,0.181896163438502
"Consumer Discretionary",2020-11-23,0.206631156001097
"Consumer Discretionary",2020-11-24,0.230791324353836
"Consumer Discretionary",2020-11-25,0.230714245342857
"Consumer Discretionary",2020-11-27,0.236555088857421
"Consumer Discretionary",2020-11-30,0.221247575125214
"Consumer Discretionary",2020-12-01,0.237041789080169
"Consumer Discretionary",2020-12-02,0.22563537145699
"Consumer Discretionary",2020-12-03,0.245093516348171
"Consumer Discretionary",2020-12-04,0.251797299556491
"Consumer Discretionary",2020-12-07,0.259142286049508
"Consumer Discretionary",2020-12-08,0.256253665361984
"Consumer Discretionary",2020-12-09,0.247908014394079
"Consumer Discretionary",2020-12-10,0.250941720070363
"Consumer Discretionary",2020-12-11,0.23655765266111
"Consumer Discretionary",2020-12-14,0.243857188978517
"Consumer Discretionary",2020-12-15,0.260846937279145
"Consumer Discretionary",2020-12-16,0.26451459825128
"Consumer Discretionary",2020-12-17,0.285188981990804
"Consumer Discretionary",2020-12-18,0.290597524444522
"Consumer Discretionary",2020-12-21,0.276572795891808
"Consumer Discretionary",2020-12-22,0.269512127474955
"Consumer Discretionary",2020-12-23,0.274827290128563
"Consumer Discretionary",2020-12-24,0.277598153009214
"Consumer Discretionary",2020-12-28,0.281808324701242
"Consumer Discretionary",2020-12-29,0.277183146412665
"Consumer Discretionary",2020-12-30,0.288895559097176
"Consumer Discretionary",2020-12-31,0.289681284375529
"Consumer Discretionary",2021-01-04,0.276105388563065
"Consumer Discretionary",2021-01-05,0.288196693593749
"Consumer Discretionary",2021-01-06,0.316121668731117
"Consumer Discretionary",2021-01-07,0.344974133334909
"Consumer Discretionary",2021-01-08,0.364076529128494
"Consumer Discretionary",2021-01-11,0.351287956239676
"Consumer Discretionary",2021-01-12,0.375183130251739
"Consumer Discretionary",2021-01-13,0.367152031772312
"Consumer Discretionary",2021-01-14,0.367772554048883
"Consumer Discretionary",2021-01-15,0.354621336111684
"Consumer Discretionary",2021-01-19,0.366429490154825
"Consumer Discretionary",2021-01-20,0.388581625505543
"Consumer Discretionary",2021-01-21,0.390968367460356
"Consumer Discretionary",2021-01-22,0.387203082570297
"Consumer Discretionary",2021-01-25,0.387933398713046
"Consumer Discretionary",2021-01-26,0.380996440125622
"Consumer Discretionary",2021-01-27,0.34244108221028
"Consumer Discretionary",2021-01-28,0.346470438637159
"Consumer Discretionary",2021-01-29,0.313523085294517
"Consumer Discretionary",2021-02-01,0.339338181528535
"Consumer Discretionary",2021-02-02,0.371235788163413
"Consumer Discretionary",2021-02-03,0.372845431532877
"Consumer Discretionary",2021-02-04,0.389992053737538
"Consumer Discretionary",2021-02-05,0.409387364725854
"Consumer Discretionary",2021-02-08,0.426977632748669
"Consumer Discretionary",2021-02-09,0.420125269660077
"Consumer Discretionary",2021-02-10,0.411058041226795
"Consumer Discretionary",2021-02-11,0.408897333704166
"Consumer Discretionary",2021-02-12,0.410163348037362
"Consumer Discretionary",2021-02-16,0.404794101746944
"Consumer Discretionary",2021-02-17,0.405757848162617
"Consumer Discretionary",2021-02-18,0.404160385601864
"Consumer Discretionary",2021-02-19,0.412783959914642
"Consumer Discretionary",2021-02-22,0.394706537716212
"Consumer Discretionary",2021-02-23,0.393034504837224
"Consumer Discretionary",2021-02-24,0.417771525692389
"Consumer Discretionary",2021-02-25,0.363046945072135
"Consumer Discretionary",2021-02-26,0.371740593393681
"Consumer Discretionary",2021-03-01,0.39946491019234
"Consumer Discretionary",2021-03-02,0.39453616198126
"Consumer Discretionary",2021-03-03,0.36756156179013
"Consumer Discretionary",2021-03-04,0.33367372722645
"Consumer Discretionary",2021-03-05,0.352594773135563
"Consumer Discretionary",2021-03-08,0.365392948538633
"Consumer Discretionary",2021-03-09,0.396906225969472
"Consumer Discretionary",2021-03-10,0.410274040693451
"Consumer Discretionary",2021-03-11,0.427362506842492
"Consumer Discretionary",2021-03-12,0.430090172200227
"Consumer Discretionary",2021-03-15,0.456561272763825
"Consumer Discretionary",2021-03-16,0.433554747339237
"Consumer Discretionary",2021-03-17,0.458241243558759
"Consumer Discretionary",2021-03-18,0.433718918734238
"Consumer Discretionary",2021-03-19,0.443251938125814
"Consumer Discretionary",2021-03-22,0.445038526141172
"Consumer Discretionary",2021-03-23,0.419042383183792
"Consumer Discretionary",2021-03-24,0.396056593539486
"Consumer Discretionary",2021-03-25,0.42342049363585
"Consumer Discretionary",2021-03-26,0.442442062187637
"Consumer Discretionary",2021-03-29,0.425158616590351
"Consumer Discretionary",2021-03-30,0.445247780446815
"Consumer Discretionary",2021-03-31,0.447364286254239
"Consumer Discretionary",2021-04-01,0.45696082545013
"Consumer Discretionary",2021-04-05,0.486165622872979
"Consumer Discretionary",2021-04-06,0.496535818123858
"Consumer Discretionary",2021-04-07,0.482676447891504
"Consumer Discretionary",2021-04-08,0.489492713254479
"Consumer Discretionary",2021-04-09,0.50253274404892
"Consumer Discretionary",2021-04-12,0.507579108235242
"Consumer Discretionary",2021-04-13,0.51546930398686
"Consumer Discretionary",2021-04-14,0.506644981843316
"Consumer Discretionary",2021-04-15,0.512047730180895
"Consumer Discretionary",2021-04-16,0.52588568681842
"Consumer Discretionary",2021-04-19,0.509331207553373
"Consumer Discretionary",2021-04-20,0.484164665830829
"Consumer Discretionary",2021-04-21,0.50714988149123
"Consumer Discretionary",2021-04-22,0.502440004222133
"Consumer Discretionary",2021-04-23,0.521615462583324
"Consumer Discretionary",2021-04-26,0.526453537515276
"Consumer Discretionary",2021-04-27,0.530818494649521
"Consumer Discretionary",2021-04-28,0.52685581034032
"Consumer Discretionary",2021-04-29,0.526297900860254
"Consumer Discretionary",2021-04-30,0.526331611681249
"Consumer Discretionary",2021-05-03,0.536074311699089
"Consumer Discretionary",2021-05-04,0.523819068021048
"Consumer Discretionary",2021-05-05,0.52561746822165
"Consumer Discretionary",2021-05-06,0.519727570600552
"Consumer Discretionary",2021-05-07,0.545107368250686
"Consumer Discretionary",2021-05-10,0.525166866084715
"Consumer Discretionary",2021-05-11,0.495760634900148
"Consumer Discretionary",2021-05-12,0.436133962149943
"Consumer Discretionary",2021-05-13,0.455599593099126
"Consumer Discretionary",2021-05-14,0.486575282108463
"Consumer Discretionary",2021-05-17,0.480143933226115
"Consumer Discretionary",2021-05-18,0.465891405044059
"Consumer Discretionary",2021-05-19,0.444237166880244
"Consumer Discretionary",2021-05-20,0.454560780618574
"Consumer Discretionary",2021-05-21,0.454914138727646
"Consumer Discretionary",2021-05-24,0.466766692985072
"Consumer Discretionary",2021-05-25,0.471797814493867
"Consumer Discretionary",2021-05-26,0.492467465624485
"Consumer Discretionary",2021-05-27,0.503881297051462
"Consumer Discretionary",2021-05-28,0.501308826462353
"Consumer Discretionary",2021-06-01,0.502296206999977
"Consumer Discretionary",2021-06-02,0.490639137800353
"Consumer Discretionary",2021-06-03,0.471789989730705
"Consumer Discretionary",2021-06-04,0.484365516653139
"Consumer Discretionary",2021-06-07,0.486965739656475
"Consumer Discretionary",2021-06-08,0.496600648657423
"Consumer Discretionary",2021-06-09,0.481474066070551
"Consumer Discretionary",2021-06-10,0.474508031082809
"Consumer Discretionary",2021-06-11,0.490632047406451
"Consumer Discretionary",2021-06-14,0.480190131866267
"Consumer Discretionary",2021-06-15,0.474418471449813
"Consumer Discretionary",2021-06-16,0.468798730922896
"Consumer Discretionary",2021-06-17,0.464030320791442
"Consumer Discretionary",2021-06-18,0.452425641805015
"Consumer Discretionary",2021-06-21,0.475863811494185
"Consumer Discretionary",2021-06-22,0.48676787697429
"Consumer Discretionary",2021-06-23,0.49735440295599
"Consumer Discretionary",2021-06-24,0.510796267630107
"Consumer Discretionary",2021-06-25,0.525159730908028
"Consumer Discretionary",2021-06-28,0.519040611117571
"Consumer Discretionary",2021-06-29,0.524838326658931
"Consumer Discretionary",2021-06-30,0.527707834399312
"Consumer Discretionary",2021-07-01,0.540823218479636
"Consumer Discretionary",2021-07-02,0.548721820835088
"Consumer Discretionary",2021-07-06,0.531471988857735
"Consumer Discretionary",2021-07-07,0.530567307822251
"Consumer Discretionary",2021-07-08,0.513647239339749
"Consumer Discretionary",2021-07-09,0.539295430758667
"Consumer Discretionary",2021-07-12,0.547715626440049
"Consumer Discretionary",2021-07-13,0.526413977836406
"Consumer Discretionary",2021-07-14,0.522394323199064
"Consumer Discretionary",2021-07-15,0.511390164887605
"Consumer Discretionary",2021-07-16,0.491377457612116
"Consumer Discretionary",2021-07-19,0.469005699634132
"Consumer Discretionary",2021-07-20,0.505567809905831
"Consumer Discretionary",2021-07-21,0.527067305420713
"Consumer Discretionary",2021-07-22,0.527870244672367
"Consumer Discretionary",2021-07-23,0.544048988406776
"Consumer Discretionary",2021-07-26,0.554342652255773
"Consumer Discretionary",2021-07-27,0.54325995463611
"Consumer Discretionary",2021-07-28,0.539128006015318
"Consumer Discretionary",2021-07-29,0.566078877014432
"Consumer Discretionary",2021-07-30,0.55452401354565
"Consumer Discretionary",2021-08-02,0.563279051712567
"Consumer Discretionary",2021-08-03,0.577160674395711
"Consumer Discretionary",2021-08-04,0.559892464693701
"Consumer Discretionary",2021-08-05,0.57556341777424
"Consumer Discretionary",2021-08-06,0.565376173751599
"Consumer Discretionary",2021-08-09,0.557897676510629
"Consumer Discretionary",2021-08-10,0.571280471008312
"Consumer Discretionary",2021-08-11,0.583400117155654
"Consumer Discretionary",2021-08-12,0.582890245838492
"Consumer Discretionary",2021-08-13,0.579062090201187
"Consumer Discretionary",2021-08-16,0.57322917863185
"Consumer Discretionary",2021-08-17,0.534819830691941
"Consumer Discretionary",2021-08-18,0.541170480537707
"Consumer Discretionary",2021-08-19,0.530633811875839
"Consumer Discretionary",2021-08-20,0.546694585429237
"Consumer Discretionary",2021-08-23,0.559887677962413
"Consumer Discretionary",2021-08-24,0.578307348852418
"Consumer Discretionary",2021-08-25,0.590240315199967
"Consumer Discretionary",2021-08-26,0.57422058563161
"Consumer Discretionary",2021-08-27,0.589049965142175
"Consumer Discretionary",2021-08-30,0.590947569271953
"Consumer Discretionary",2021-08-31,0.588453620928029
"Consumer Discretionary",2021-09-01,0.587053413362282
"Consumer Discretionary",2021-09-02,0.582902264444119
"Consumer Discretionary",2021-09-03,0.576705102283349
"Consumer Discretionary",2021-09-07,0.575514017047507
"Consumer Discretionary",2021-09-08,0.56880038761375
"Consumer Discretionary",2021-09-09,0.576864956662986
"Consumer Discretionary",2021-09-10,0.569659101772983
"Consumer Discretionary",2021-09-13,0.57398384807551
"Consumer Discretionary",2021-09-14,0.567678189085029
"Consumer Discretionary",2021-09-15,0.579330505549654
"Consumer Discretionary",2021-09-16,0.588331191927553
"Consumer Discretionary",2021-09-17,0.582422315652183
"Consumer Discretionary",2021-09-20,0.552241468481799
"Consumer Discretionary",2021-09-21,0.552471902898925
"Consumer Discretionary",2021-09-22,0.578235348208377
"Consumer Discretionary",2021-09-23,0.597179293162601
"Consumer Discretionary",2021-09-24,0.598678079550497
"Consumer Discretionary",2021-09-27,0.607195292443671
"Consumer Discretionary",2021-09-28,0.580105457138752
"Consumer Discretionary",2021-09-29,0.57887263935335
"Consumer Discretionary",2021-09-30,0.540661113398913
"Consumer Discretionary",2021-10-01,0.554207876251996
"Consumer Discretionary",2021-10-04,0.54587167381886
"Consumer Discretionary",2021-10-05,0.553488738905219
"Consumer Discretionary",2021-10-06,0.552749732718987
"Consumer Discretionary",2021-10-07,0.577829761744846
"Consumer Discretionary",2021-10-08,0.568417640724718
"Consumer Discretionary",2021-10-11,0.559844586846009
"Consumer Discretionary",2021-10-12,0.576350360204457
"Consumer Discretionary",2021-10-13,0.582199559508343
"Consumer Discretionary",2021-10-14,0.60431129665084
"Consumer Discretionary",2021-10-15,0.614909756615894
"Consumer Discretionary",2021-10-18,0.632762441168124
"Consumer Discretionary",2021-10-19,0.622599591224703
"Consumer Discretionary",2021-10-20,0.625644270849833
"Consumer Discretionary",2021-10-21,0.655468178047385
"Consumer Discretionary",2021-10-22,0.656554878645993
"Consumer Discretionary",2021-10-25,0.687510283435385
"Consumer Discretionary",2021-10-26,0.679534055075184
"Consumer Discretionary",2021-10-27,0.675883020769111
"Consumer Discretionary",2021-10-28,0.694639398570447
"Consumer Discretionary",2021-10-29,0.707446830420277
"Consumer Discretionary",2021-11-01,0.744784375665016
"Consumer Discretionary",2021-11-02,0.730186706823512
"Consumer Discretionary",2021-11-03,0.760947532557093
"Consumer Discretionary",2021-11-04,0.779646472387907
"Consumer Discretionary",2021-11-05,0.800888094581646
"Consumer Discretionary",2021-11-08,0.782855446917749
"Consumer Discretionary",2021-11-09,0.756849047438337
"Consumer Discretionary",2021-11-10,0.748576466598309
"Consumer Discretionary",2021-11-11,0.752566493323421
"Consumer Discretionary",2021-11-12,0.756583299623316
"Consumer Discretionary",2021-11-15,0.753297638177625
"Consumer Discretionary",2021-11-16,0.778033532675498
"Consumer Discretionary",2021-11-17,0.783971046837115
"Consumer Discretionary",2021-11-18,0.789828945583501
"Consumer Discretionary",2021-11-19,0.793504780071704
"Consumer Discretionary",2021-11-22,0.798976029405437
"Consumer Discretionary",2021-11-23,0.779818862110313
"Consumer Discretionary",2021-11-24,0.777986972353783
"Consumer Discretionary",2021-11-26,0.727827371634322
"Consumer Discretionary",2021-11-29,0.745896501816622
"Consumer Discretionary",2021-11-30,0.71163079991433
"Consumer Discretionary",2021-12-01,0.681934625413627
"Consumer Discretionary",2021-12-02,0.719687220874451
"Consumer Discretionary",2021-12-03,0.686087272831156
"Consumer Discretionary",2021-12-06,0.706928811073701
"Consumer Discretionary",2021-12-07,0.750122114409466
"Consumer Discretionary",2021-12-08,0.760113493185011
"Consumer Discretionary",2021-12-09,0.729341104595583
"Consumer Discretionary",2021-12-10,0.745729930572575
"Consumer Discretionary",2021-12-13,0.699618780657385
"Consumer Discretionary",2021-12-14,0.687354807316756
"Consumer Discretionary",2021-12-15,0.703946732906166
"Consumer Discretionary",2021-12-16,0.669199050113431
"Consumer Discretionary",2021-12-17,0.656978028408424
"Consumer Discretionary",2021-12-20,0.625498334393887
"Consumer Discretionary",2021-12-21,0.672174857379589
"Consumer Discretionary",2021-12-22,0.705504037763965
"Consumer Discretionary",2021-12-23,0.727273927075058
"Consumer Discretionary",2021-12-27,0.749592213157898
"Consumer Discretionary",2021-12-28,0.748005734927282
"Consumer Discretionary",2021-12-29,0.758438412568582
"Consumer Discretionary",2021-12-30,0.752255370170803
"Consumer Discretionary",2021-12-31,0.755275912279849
"Consumer Discretionary",2022-01-03,0.783837306740244
"Consumer Discretionary",2022-01-04,0.783933328602053
"Consumer Discretionary",2022-01-05,0.730249977564942
"Consumer Discretionary",2022-01-06,0.730615527389681
"Consumer Discretionary",2022-01-07,0.69414554338267
"Consumer Discretionary",2022-01-10,0.681921631583422
"Consumer Discretionary",2022-01-11,0.697644029586602
"Consumer Discretionary",2022-01-12,0.708390003172225
"Consumer Discretionary",2022-01-13,0.686700797010428
"Consumer Discretionary",2022-01-14,0.673919844278572
"Consumer Discretionary",2022-01-18,0.640654132045845
"Consumer Discretionary",2022-01-19,0.610797563808018
"Consumer Discretionary",2022-01-20,0.580678554473213
"Consumer Discretionary",2022-01-21,0.551663319408699
"Consumer Discretionary",2022-01-24,0.578247943397254
"Consumer Discretionary",2022-01-25,0.553203732620179
"Consumer Discretionary",2022-01-26,0.539865313591463
"Consumer Discretionary",2022-01-27,0.500084441882742
"Consumer Discretionary",2022-01-28,0.531797076577567
"Consumer Discretionary",2022-01-31,0.589036679711934
"Consumer Discretionary",2022-02-01,0.604473859801103
"Consumer Discretionary",2022-02-02,0.600010202237587
"Consumer Discretionary",2022-02-03,0.566964226401131
"Consumer Discretionary",2022-02-04,0.562611439948704
"Consumer Discretionary",2022-02-07,0.560609026678179
"Consumer Discretionary",2022-02-08,0.583523584304487
"Consumer Discretionary",2022-02-09,0.614934473780261
"Consumer Discretionary",2022-02-10,0.582682035739393
"Consumer Discretionary",2022-02-11,0.54530441249816
"Consumer Discretionary",2022-02-14,0.547433417867994
"Consumer Discretionary",2022-02-15,0.589988318591562
"Consumer Discretionary",2022-02-16,0.590818734150798
"Consumer Discretionary",2022-02-17,0.541719950313701
"Consumer Discretionary",2022-02-18,0.53855717126488
"Consumer Discretionary",2022-02-22,0.489150425802188
"Consumer Discretionary",2022-02-23,0.442110235048878
"Consumer Discretionary",2022-02-24,0.473460238444181
"Consumer Discretionary",2022-02-25,0.508204931761853
"Consumer Discretionary",2022-02-28,0.51531676800171
"Consumer Discretionary",2022-03-01,0.484696497032706
"Consumer Discretionary",2022-03-02,0.525026620765916
"Consumer Discretionary",2022-03-03,0.494622774187748
"Consumer Discretionary",2022-03-04,0.466506246021084
"Consumer Discretionary",2022-03-07,0.39183724271096
"Consumer Discretionary",2022-03-08,0.39949710561604
"Consumer Discretionary",2022-03-09,0.449613025905814
"Consumer Discretionary",2022-03-10,0.448576861849669
"Consumer Discretionary",2022-03-11,0.419233263233793
"Consumer Discretionary",2022-03-14,0.399170040869263
"Consumer Discretionary",2022-03-15,0.44104194680242
"Consumer Discretionary",2022-03-16,0.489935637994186
"Consumer Discretionary",2022-03-17,0.50930834493768
"Consumer Discretionary",2022-03-18,0.538118101128272
"Consumer Discretionary",2022-03-21,0.514290203389108
"Consumer Discretionary",2022-03-22,0.540525188495305
"Consumer Discretionary",2022-03-23,0.515871944521043
"Consumer Discretionary",2022-03-24,0.530144329072414
"Consumer Discretionary",2022-03-25,0.521856086334906
"Consumer Discretionary",2022-03-28,0.551307156504119
"Consumer Discretionary",2022-03-29,0.593134614010957
"Consumer Discretionary",2022-03-30,0.569565312494385
"Consumer Discretionary",2022-03-31,0.537873376978143
"Consumer Discretionary",2022-04-01,0.535033413318541
"Consumer Discretionary",2022-04-04,0.565209541302134
"Consumer Discretionary",2022-04-05,0.530386352305631
"Consumer Discretionary",2022-04-06,0.492166456990037
"Consumer Discretionary",2022-04-07,0.499743489650073
"Consumer Discretionary",2022-04-08,0.495031560105328
"Consumer Discretionary",2022-04-11,0.480112132579994
"Consumer Discretionary",2022-04-12,0.485656797674766
"Consumer Discretionary",2022-04-13,0.51838374967405
"Consumer Discretionary",2022-04-14,0.501051720780969
"Consumer Discretionary",2022-04-18,0.497020347241549
"Consumer Discretionary",2022-04-19,0.543265647094974
"Consumer Discretionary",2022-04-20,0.5329187814357
"Consumer Discretionary",2022-04-21,0.520671188922498
"Consumer Discretionary",2022-04-22,0.481416282687403
"Consumer Discretionary",2022-04-25,0.499217173967407
"Consumer Discretionary",2022-04-26,0.43429302265098
"Consumer Discretionary",2022-04-27,0.436726122573057
"Consumer Discretionary",2022-04-28,0.4550662244876
"Consumer Discretionary",2022-04-29,0.413771258140832
"Consumer Discretionary",2022-05-02,0.442180876544554
"Consumer Discretionary",2022-05-03,0.435967282489156
"Consumer Discretionary",2022-05-04,0.479853160489913
"Consumer Discretionary",2022-05-05,0.402764886893153
"Consumer Discretionary",2022-05-06,0.38081618943506
"Consumer Discretionary",2022-05-09,0.328071227368803
"Consumer Discretionary",2022-05-10,0.328272168465484
"Consumer Discretionary",2022-05-11,0.280624287686464
"Consumer Discretionary",2022-05-12,0.295219308155658
"Consumer Discretionary",2022-05-13,0.340386814988048
"Consumer Discretionary",2022-05-16,0.315217057286746
"Consumer Discretionary",2022-05-17,0.347577765833993
"Consumer Discretionary",2022-05-18,0.265159633589031
"Consumer Discretionary",2022-05-19,0.270014165147394
"Consumer Discretionary",2022-05-20,0.25274934508864
"Consumer Discretionary",2022-05-23,0.25834313626668
"Consumer Discretionary",2022-05-24,0.225876159186302
"Consumer Discretionary",2022-05-25,0.265774059916286
"Consumer Discretionary",2022-05-26,0.32894113429031
"Consumer Discretionary",2022-05-27,0.371073669252097
"Consumer Discretionary",2022-05-31,0.365635839623691
"Consumer Discretionary",2022-06-01,0.345993031529475
"Consumer Discretionary",2022-06-02,0.383922192300257
"Consumer Discretionary",2022-06-03,0.350693413452844
"Consumer Discretionary",2022-06-06,0.364746182486516
"Consumer Discretionary",2022-06-07,0.367872752406243
"Consumer Discretionary",2022-06-08,0.360334591894995
"Consumer Discretionary",2022-06-09,0.344406286560003
"Consumer Discretionary",2022-06-10,0.292133767302369
"Consumer Discretionary",2022-06-13,0.23083422751668
"Consumer Discretionary",2022-06-14,0.231634443865218
"Consumer Discretionary",2022-06-15,0.256082692826525
"Consumer Discretionary",2022-06-16,0.187621030002795
"Consumer Discretionary",2022-06-17,0.20266818307562
"Consumer Discretionary",2022-06-21,0.230127250350245
"Consumer Discretionary",2022-06-22,0.230506067369795
"Consumer Discretionary",2022-06-23,0.247761143656613
"Consumer Discretionary",2022-06-24,0.29450239423186
"Consumer Discretionary",2022-06-27,0.288008512474854
"Consumer Discretionary",2022-06-28,0.249926222597058
"Consumer Discretionary",2022-06-29,0.23990951715613
"Consumer Discretionary",2022-06-30,0.223726937481881
"Consumer Discretionary",2022-07-01,0.242622197878665
"Consumer Discretionary",2022-07-05,0.268249441720553
"Consumer Discretionary",2022-07-06,0.258930009276194
"Consumer Discretionary",2022-07-07,0.293793191463212
"Consumer Discretionary",2022-07-08,0.293458888203995
"Consumer Discretionary",2022-07-11,0.262426636502379
"Consumer Discretionary",2022-07-12,0.264640753681766
"Consumer Discretionary",2022-07-13,0.27297147661595
"Consumer Discretionary",2022-07-14,0.266287893973124
"Consumer Discretionary",2022-07-15,0.287295147526614
"Consumer Discretionary",2022-07-18,0.289644872813067
"Consumer Discretionary",2022-07-19,0.330022799716009
"Consumer Discretionary",2022-07-20,0.344696444851777
"Consumer Discretionary",2022-07-21,0.364188822784493
"Consumer Discretionary",2022-07-22,0.356138932750548
"Consumer Discretionary",2022-07-25,0.34435596379457
"Consumer Discretionary",2022-07-26,0.307486256277857
"Consumer Discretionary",2022-07-27,0.35309719777335
"Consumer Discretionary",2022-07-28,0.378320056374068
"Consumer Discretionary",2022-07-29,0.400224438104835
"Consumer Discretionary",2022-08-01,0.407068833526914
"Consumer Discretionary",2022-08-02,0.39159933404998
"Consumer Discretionary",2022-08-03,0.414518398438241
"Consumer Discretionary",2022-08-04,0.413739846502228
"Consumer Discretionary",2022-08-05,0.399124048897874
"Consumer Discretionary",2022-08-08,0.414872261237127
"Consumer Discretionary",2022-08-09,0.38932607384207
"Consumer Discretionary",2022-08-10,0.428518074854041
"Consumer Discretionary",2022-08-11,0.430983186159544
"Consumer Discretionary",2022-08-12,0.460312946990754
"Consumer Discretionary",2022-08-15,0.470679215457607
"Consumer Discretionary",2022-08-16,0.486574627440531
"Consumer Discretionary",2022-08-17,0.470208585316908
"Consumer Discretionary",2022-08-18,0.47279080634732
"Consumer Discretionary",2022-08-19,0.444258251232958
"Consumer Discretionary",2022-08-22,0.408658986539049
"Consumer Discretionary",2022-08-23,0.414007770272389
"Consumer Discretionary",2022-08-24,0.421222549161945
"Consumer Discretionary",2022-08-25,0.441448229373889
"Consumer Discretionary",2022-08-26,0.388364788684813
"Consumer Discretionary",2022-08-29,0.383103111440764
"Consumer Discretionary",2022-08-30,0.368823637501922
"Consumer Discretionary",2022-08-31,0.355612989496016
"Consumer Discretionary",2022-09-01,0.361599684544845
"Consumer Discretionary",2022-09-02,0.353024264600296
"Consumer Discretionary",2022-09-06,0.348314496633758
"Consumer Discretionary",2022-09-07,0.391554037158429
"Consumer Discretionary",2022-09-08,0.407863695874128
"Consumer Discretionary",2022-09-09,0.429569819004189
"Consumer Discretionary",2022-09-12,0.447106893108909
"Consumer Discretionary",2022-09-13,0.378891476417444
"Consumer Discretionary",2022-09-14,0.386487502964528
"Consumer Discretionary",2022-09-15,0.383944212318999
"Consumer Discretionary",2022-09-16,0.375254681099548
"Consumer Discretionary",2022-09-19,0.395695556242206
"Consumer Discretionary",2022-09-20,0.372637877982528
"Consumer Discretionary",2022-09-21,0.344590117645956
"Consumer Discretionary",2022-09-22,0.310621837157869
"Consumer Discretionary",2022-09-23,0.286083680878891
"Consumer Discretionary",2022-09-26,0.27516166129665
"Consumer Discretionary",2022-09-27,0.283587287558048
"Consumer Discretionary",2022-09-28,0.321270364166336
"Consumer Discretionary",2022-09-29,0.275032086203666
"Consumer Discretionary",2022-09-30,0.251692505770684
"Consumer Discretionary",2022-10-03,0.262372544345123
"Consumer Discretionary",2022-10-04,0.309598276770503
"Consumer Discretionary",2022-10-05,0.304882695105265
"Consumer Discretionary",2022-10-06,0.295767453119307
"Consumer Discretionary",2022-10-07,0.258584369219298
"Consumer Discretionary",2022-10-10,0.24985848213977
"Consumer Discretionary",2022-10-11,0.247161914219227
"Consumer Discretionary",2022-10-12,0.24861032004722
"Consumer Discretionary",2022-10-13,0.263542118271277
"Consumer Discretionary",2022-10-14,0.228101392274277
"Consumer Discretionary",2022-10-17,0.266293831253002
"Consumer Discretionary",2022-10-18,0.280731623710095
"Consumer Discretionary",2022-10-19,0.256452082699069
"Consumer Discretionary",2022-10-20,0.231845250761429
"Consumer Discretionary",2022-10-21,0.26471220434053
"Consumer Discretionary",2022-10-24,0.272872422259466
"Consumer Discretionary",2022-10-25,0.311687594686943
"Consumer Discretionary",2022-10-26,0.309370883902841
"Consumer Discretionary",2022-10-27,0.316898451237222
"Consumer Discretionary",2022-10-28,0.34077978196447
"Consumer Discretionary",2022-10-31,0.335631287132453
"Consumer Discretionary",2022-11-01,0.338086998537303
"Consumer Discretionary",2022-11-02,0.290644753303568
"Consumer Discretionary",2022-11-03,0.288625488613403
"Consumer Discretionary",2022-11-04,0.30300646897811
"Consumer Discretionary",2022-11-07,0.29949790731856
"Consumer Discretionary",2022-11-08,0.294922413683227
"Consumer Discretionary",2022-11-09,0.267587228407269
